Simülasyon süresi: 100 sn
Müşteri gelme aralığı: 4 sn
Tek seferde gelen toplam müşteri sayısı: 7
Tek seferde gelen önemli müşteri sayısı: 7

Yapılan toplam hesaplama sayısı: 4312
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 10 | Kazanç: 7
3495) Masa sayısı: 36 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 44
3496) Masa sayısı: 36 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 89
3497) Masa sayısı: 36 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 111
3498) Masa sayısı: 36 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 110
3499) Masa sayısı: 36 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 109
3500) Masa sayısı: 36 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 108
3501) Masa sayısı: 36 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -2
3502) Masa sayısı: 36 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 43
3503) Masa sayısı: 36 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 88
3504) Masa sayısı: 36 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 110
3505) Masa sayısı: 36 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 109
3506) Masa sayısı: 36 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 108
3507) Masa sayısı: 36 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 107
3508) Masa sayısı: 36 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -3
3509) Masa sayısı: 36 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 42
3510) Masa sayısı: 36 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 87
3511) Masa sayısı: 36 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 109
3512) Masa sayısı: 36 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 108
3513) Masa sayısı: 36 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 107
3514) Masa sayısı: 36 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 106
3515) Masa sayısı: 36 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -4
3516) Masa sayısı: 36 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 41
3517) Masa sayısı: 36 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 86
3518) Masa sayısı: 36 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 108
3519) Masa sayısı: 36 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 107
3520) Masa sayısı: 36 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 106
3521) Masa sayısı: 36 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 105
3522) Masa sayısı: 36 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -5
3523) Masa sayısı: 36 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 40
3524) Masa sayısı: 36 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 85
3525) Masa sayısı: 36 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 107
3526) Masa sayısı: 36 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 106
3527) Masa sayısı: 36 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 105
3528) Masa sayısı: 36 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 104
3529) Masa sayısı: 37 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 31 | Kazanç: -8
3530) Masa sayısı: 37 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 31 | Kazanç: -9
3531) Masa sayısı: 37 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 31 | Kazanç: -10
3532) Masa sayısı: 37 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 31 | Kazanç: -11
3533) Masa sayısı: 37 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 31 | Kazanç: -12
3534) Masa sayısı: 37 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 31 | Kazanç: -13
3535) Masa sayısı: 37 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 31 | Kazanç: -14
3536) Masa sayısı: 37 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 6
3537) Masa sayısı: 37 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 62 | Kazanç: 21
3538) Masa sayısı: 37 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 62 | Kazanç: 20
3539) Masa sayısı: 37 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 62 | Kazanç: 19
3540) Masa sayısı: 37 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 62 | Kazanç: 18
3541) Masa sayısı: 37 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 62 | Kazanç: 17
3542) Masa sayısı: 37 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 62 | Kazanç: 16
3543) Masa sayısı: 37 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 5
3544) Masa sayısı: 37 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 91 | Kazanç: 49
3545) Masa sayısı: 37 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 93 | Kazanç: 50
3546) Masa sayısı: 37 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 93 | Kazanç: 49
3547) Masa sayısı: 37 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 93 | Kazanç: 48
3548) Masa sayısı: 37 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 93 | Kazanç: 47
3549) Masa sayısı: 37 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 93 | Kazanç: 46
3550) Masa sayısı: 37 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 4
3551) Masa sayısı: 37 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 49
3552) Masa sayısı: 37 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 122 | Kazanç: 78
3553) Masa sayısı: 37 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 123 | Kazanç: 78
3554) Masa sayısı: 37 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 123 | Kazanç: 77
3555) Masa sayısı: 37 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 123 | Kazanç: 76
3556) Masa sayısı: 37 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 123 | Kazanç: 75
3557) Masa sayısı: 37 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 3
3558) Masa sayısı: 37 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 48
3559) Masa sayısı: 37 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 137 | Kazanç: 92
3560) Masa sayısı: 37 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 152 | Kazanç: 106
3561) Masa sayısı: 37 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 152 | Kazanç: 105
3562) Masa sayısı: 37 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 152 | Kazanç: 104
3563) Masa sayısı: 37 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 152 | Kazanç: 103
3564) Masa sayısı: 37 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 2
3565) Masa sayısı: 37 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 47
3566) Masa sayısı: 37 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 92
3567) Masa sayısı: 37 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 160 | Kazanç: 113
3568) Masa sayısı: 37 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 160 | Kazanç: 112
3569) Masa sayısı: 37 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 160 | Kazanç: 111
3570) Masa sayısı: 37 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 160 | Kazanç: 110
3571) Masa sayısı: 37 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 1
3572) Masa sayısı: 37 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 46
3573) Masa sayısı: 37 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 91
3574) Masa sayısı: 37 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 113
3575) Masa sayısı: 37 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 112
3576) Masa sayısı: 37 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 111
3577) Masa sayısı: 37 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 110
3578) Masa sayısı: 37 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 0
3579) Masa sayısı: 37 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 45
3580) Masa sayısı: 37 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 90
3581) Masa sayısı: 37 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 112
3582) Masa sayısı: 37 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 111
3583) Masa sayısı: 37 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 110
3584) Masa sayısı: 37 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 109
3585) Masa sayısı: 37 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -1
3586) Masa sayısı: 37 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 44
3587) Masa sayısı: 37 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 89
3588) Masa sayısı: 37 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 111
3589) Masa sayısı: 37 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 110
3590) Masa sayısı: 37 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 109
3591) Masa sayısı: 37 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 108
3592) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -2
3593) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 43
3594) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 88
3595) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 110
3596) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 109
3597) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 108
3598) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 107
3599) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -3
3600) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 42
3601) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 87
3602) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 109
3603) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 108
3604) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 107
3605) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 106
3606) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -4
3607) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 41
3608) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 86
3609) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 108
3610) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 107
3611) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 106
3612) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 105
3613) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -5
3614) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 40
3615) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 85
3616) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 107
3617) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 106
3618) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 105
3619) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 104
3620) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -6
3621) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 39
3622) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 84
3623) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 106
3624) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 105
3625) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 104
3626) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 103
3627) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 31 | Kazanç: -9
3628) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 31 | Kazanç: -10
3629) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 31 | Kazanç: -11
3630) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 31 | Kazanç: -12
3631) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 31 | Kazanç: -13
3632) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 31 | Kazanç: -14
3633) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 31 | Kazanç: -15
3634) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 5
3635) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 62 | Kazanç: 20
3636) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 62 | Kazanç: 19
3637) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 62 | Kazanç: 18
3638) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 62 | Kazanç: 17
3639) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 62 | Kazanç: 16
3640) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 62 | Kazanç: 15
3641) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 4
3642) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 91 | Kazanç: 48
3643) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 93 | Kazanç: 49
3644) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 93 | Kazanç: 48
3645) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 93 | Kazanç: 47
3646) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 93 | Kazanç: 46
3647) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 93 | Kazanç: 45
3648) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 3
3649) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 48
3650) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 122 | Kazanç: 77
3651) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 123 | Kazanç: 77
3652) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 123 | Kazanç: 76
3653) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 123 | Kazanç: 75
3654) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 123 | Kazanç: 74
3655) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 2
3656) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 47
3657) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 137 | Kazanç: 91
3658) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 152 | Kazanç: 105
3659) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 152 | Kazanç: 104
3660) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 152 | Kazanç: 103
3661) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 152 | Kazanç: 102
3662) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 1
3663) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 46
3664) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 91
3665) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 160 | Kazanç: 112
3666) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 160 | Kazanç: 111
3667) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 160 | Kazanç: 110
3668) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 160 | Kazanç: 109
3669) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: 0
3670) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 45
3671) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 90
3672) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 112
3673) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 111
3674) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 110
3675) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 109
3676) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -1
3677) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 44
3678) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 89
3679) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 111
3680) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 110
3681) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 109
3682) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 108
3683) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -2
3684) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 43
3685) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 88
3686) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 110
3687) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 109
3688) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 108
3689) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 107
3690) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -3
3691) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 42
3692) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 87
3693) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 109
3694) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 108
3695) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 107
3696) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 106
3697) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -4
3698) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 41
3699) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 86
3700) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 108
3701) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 107
3702) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 106
3703) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 105
3704) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 46 | Kazanç: -5
3705) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 92 | Kazanç: 40
3706) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 138 | Kazanç: 85
3707) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 161 | Kazanç: 107
3708) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 161 | Kazanç: 106
3709) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 161 | Kazanç: 105
3710) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 161 | Kazanç: 104
