Simülasyon süresi: 50 sn
Müşteri gelme aralığı: 4 sn
Tek seferde gelen toplam müşteri sayısı: 5
Tek seferde gelen önemli müşteri sayısı: 5

Yapılan toplam hesaplama sayısı: 4109
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 5 | Kazanç: 2
3162) Masa sayısı: 33 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 52 | Kazanç: 10
3163) Masa sayısı: 33 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 52 | Kazanç: 9
3164) Masa sayısı: 33 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 52 | Kazanç: 8
3165) Masa sayısı: 33 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -17
3166) Masa sayısı: 33 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 4
3167) Masa sayısı: 33 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 14
3168) Masa sayısı: 33 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 13
3169) Masa sayısı: 33 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 12
3170) Masa sayısı: 33 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 11
3171) Masa sayısı: 33 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 10
3172) Masa sayısı: 33 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -18
3173) Masa sayısı: 33 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 3
3174) Masa sayısı: 33 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 13
3175) Masa sayısı: 33 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 12
3176) Masa sayısı: 33 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 11
3177) Masa sayısı: 33 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 10
3178) Masa sayısı: 33 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 9
3179) Masa sayısı: 33 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -19
3180) Masa sayısı: 33 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 2
3181) Masa sayısı: 33 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 12
3182) Masa sayısı: 33 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 11
3183) Masa sayısı: 33 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 10
3184) Masa sayısı: 33 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 9
3185) Masa sayısı: 33 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 8
3186) Masa sayısı: 33 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -20
3187) Masa sayısı: 33 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 1
3188) Masa sayısı: 33 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 11
3189) Masa sayısı: 33 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 10
3190) Masa sayısı: 33 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 9
3191) Masa sayısı: 33 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 8
3192) Masa sayısı: 33 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 7
3193) Masa sayısı: 33 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -21
3194) Masa sayısı: 33 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 0
3195) Masa sayısı: 33 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 10
3196) Masa sayısı: 33 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 9
3197) Masa sayısı: 33 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 8
3198) Masa sayısı: 33 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 7
3199) Masa sayısı: 33 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 6
3200) Masa sayısı: 33 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -22
3201) Masa sayısı: 33 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -1
3202) Masa sayısı: 33 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 9
3203) Masa sayısı: 33 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 8
3204) Masa sayısı: 33 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 7
3205) Masa sayısı: 33 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 6
3206) Masa sayısı: 33 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 5
3207) Masa sayısı: 33 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -23
3208) Masa sayısı: 33 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -2
3209) Masa sayısı: 33 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 8
3210) Masa sayısı: 33 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 7
3211) Masa sayısı: 33 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 6
3212) Masa sayısı: 33 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 5
3213) Masa sayısı: 33 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 4
3214) Masa sayısı: 33 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -24
3215) Masa sayısı: 33 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -3
3216) Masa sayısı: 33 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 7
3217) Masa sayısı: 33 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 6
3218) Masa sayısı: 33 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 5
3219) Masa sayısı: 33 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 4
3220) Masa sayısı: 33 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 3
3221) Masa sayısı: 33 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -25
3222) Masa sayısı: 33 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -4
3223) Masa sayısı: 33 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 6
3224) Masa sayısı: 33 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 5
3225) Masa sayısı: 33 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 4
3226) Masa sayısı: 33 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 3
3227) Masa sayısı: 33 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 2
3228) Masa sayısı: 33 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -26
3229) Masa sayısı: 33 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -5
3230) Masa sayısı: 33 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 5
3231) Masa sayısı: 33 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 4
3232) Masa sayısı: 33 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 3
3233) Masa sayısı: 33 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 2
3234) Masa sayısı: 34 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 14 | Kazanç: -22
3235) Masa sayısı: 34 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 14 | Kazanç: -23
3236) Masa sayısı: 34 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 14 | Kazanç: -24
3237) Masa sayısı: 34 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 14 | Kazanç: -25
3238) Masa sayısı: 34 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 14 | Kazanç: -26
3239) Masa sayısı: 34 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 14 | Kazanç: -27
3240) Masa sayısı: 34 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 14 | Kazanç: -28
3241) Masa sayısı: 34 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -15
3242) Masa sayısı: 34 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 28 | Kazanç: -10
3243) Masa sayısı: 34 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 28 | Kazanç: -11
3244) Masa sayısı: 34 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 28 | Kazanç: -12
3245) Masa sayısı: 34 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 28 | Kazanç: -13
3246) Masa sayısı: 34 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 28 | Kazanç: -14
3247) Masa sayısı: 34 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 28 | Kazanç: -15
3248) Masa sayısı: 34 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -16
3249) Masa sayısı: 34 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 41 | Kazanç: 2
3250) Masa sayısı: 34 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 42 | Kazanç: 2
3251) Masa sayısı: 34 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 42 | Kazanç: 1
3252) Masa sayısı: 34 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 42 | Kazanç: 0
3253) Masa sayısı: 34 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 42 | Kazanç: -1
3254) Masa sayısı: 34 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 42 | Kazanç: -2
3255) Masa sayısı: 34 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -17
3256) Masa sayısı: 34 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 4
3257) Masa sayısı: 34 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 52 | Kazanç: 11
3258) Masa sayısı: 34 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 52 | Kazanç: 10
3259) Masa sayısı: 34 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 52 | Kazanç: 9
3260) Masa sayısı: 34 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 52 | Kazanç: 8
3261) Masa sayısı: 34 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 52 | Kazanç: 7
3262) Masa sayısı: 34 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -18
3263) Masa sayısı: 34 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 3
3264) Masa sayısı: 34 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 13
3265) Masa sayısı: 34 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 12
3266) Masa sayısı: 34 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 11
3267) Masa sayısı: 34 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 10
3268) Masa sayısı: 34 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 9
3269) Masa sayısı: 34 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -19
3270) Masa sayısı: 34 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 2
3271) Masa sayısı: 34 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 12
3272) Masa sayısı: 34 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 11
3273) Masa sayısı: 34 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 10
3274) Masa sayısı: 34 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 9
3275) Masa sayısı: 34 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 8
3276) Masa sayısı: 34 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -20
3277) Masa sayısı: 34 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 1
3278) Masa sayısı: 34 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 11
3279) Masa sayısı: 34 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 10
3280) Masa sayısı: 34 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 9
3281) Masa sayısı: 34 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 8
3282) Masa sayısı: 34 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 7
3283) Masa sayısı: 34 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -21
3284) Masa sayısı: 34 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 0
3285) Masa sayısı: 34 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 10
3286) Masa sayısı: 34 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 9
3287) Masa sayısı: 34 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 8
3288) Masa sayısı: 34 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 7
3289) Masa sayısı: 34 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 6
3290) Masa sayısı: 34 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -22
3291) Masa sayısı: 34 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -1
3292) Masa sayısı: 34 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 9
3293) Masa sayısı: 34 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 8
3294) Masa sayısı: 34 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 7
3295) Masa sayısı: 34 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 6
3296) Masa sayısı: 34 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 5
3297) Masa sayısı: 34 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -23
3298) Masa sayısı: 34 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -2
3299) Masa sayısı: 34 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 8
3300) Masa sayısı: 34 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 7
3301) Masa sayısı: 34 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 6
3302) Masa sayısı: 34 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 5
3303) Masa sayısı: 34 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 4
3304) Masa sayısı: 34 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -24
3305) Masa sayısı: 34 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -3
3306) Masa sayısı: 34 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 7
3307) Masa sayısı: 34 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 6
3308) Masa sayısı: 34 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 5
3309) Masa sayısı: 34 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 4
3310) Masa sayısı: 34 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 3
3311) Masa sayısı: 34 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -25
3312) Masa sayısı: 34 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -4
3313) Masa sayısı: 34 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 6
3314) Masa sayısı: 34 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 5
3315) Masa sayısı: 34 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 4
3316) Masa sayısı: 34 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 3
3317) Masa sayısı: 34 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 2
3318) Masa sayısı: 34 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -26
3319) Masa sayısı: 34 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -5
3320) Masa sayısı: 34 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 5
3321) Masa sayısı: 34 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 4
3322) Masa sayısı: 34 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 3
3323) Masa sayısı: 34 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 2
3324) Masa sayısı: 34 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -27
3325) Masa sayısı: 34 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: -6
3326) Masa sayısı: 34 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 4
3327) Masa sayısı: 34 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 3
3328) Masa sayısı: 34 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 2
3329) Masa sayısı: 34 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 1
3330) Masa sayısı: 35 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 14 | Kazanç: -23
3331) Masa sayısı: 35 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 14 | Kazanç: -24
3332) Masa sayısı: 35 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 14 | Kazanç: -25
3333) Masa sayısı: 35 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 14 | Kazanç: -26
3334) Masa sayısı: 35 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 14 | Kazanç: -27
3335) Masa sayısı: 35 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 14 | Kazanç: -28
3336) Masa sayısı: 35 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 14 | Kazanç: -29
3337) Masa sayısı: 35 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -16
3338) Masa sayısı: 35 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 28 | Kazanç: -11
3339) Masa sayısı: 35 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 28 | Kazanç: -12
3340) Masa sayısı: 35 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 28 | Kazanç: -13
3341) Masa sayısı: 35 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 28 | Kazanç: -14
3342) Masa sayısı: 35 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 28 | Kazanç: -15
3343) Masa sayısı: 35 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 28 | Kazanç: -16
3344) Masa sayısı: 35 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -17
3345) Masa sayısı: 35 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 41 | Kazanç: 1
3346) Masa sayısı: 35 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 42 | Kazanç: 1
3347) Masa sayısı: 35 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 42 | Kazanç: 0
3348) Masa sayısı: 35 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 42 | Kazanç: -1
3349) Masa sayısı: 35 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 42 | Kazanç: -2
3350) Masa sayısı: 35 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 42 | Kazanç: -3
3351) Masa sayısı: 35 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -18
3352) Masa sayısı: 35 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 3
3353) Masa sayısı: 35 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 52 | Kazanç: 10
3354) Masa sayısı: 35 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 52 | Kazanç: 9
3355) Masa sayısı: 35 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 52 | Kazanç: 8
3356) Masa sayısı: 35 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 52 | Kazanç: 7
3357) Masa sayısı: 35 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 52 | Kazanç: 6
3358) Masa sayısı: 35 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -19
3359) Masa sayısı: 35 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 2
3360) Masa sayısı: 35 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 12
3361) Masa sayısı: 35 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 11
3362) Masa sayısı: 35 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 10
3363) Masa sayısı: 35 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 9
3364) Masa sayısı: 35 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 8
3365) Masa sayısı: 35 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -20
3366) Masa sayısı: 35 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 1
3367) Masa sayısı: 35 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 11
3368) Masa sayısı: 35 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 10
3369) Masa sayısı: 35 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 9
3370) Masa sayısı: 35 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 8
3371) Masa sayısı: 35 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 7
3372) Masa sayısı: 35 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -21
3373) Masa sayısı: 35 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 0
3374) Masa sayısı: 35 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 10
3375) Masa sayısı: 35 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 9
3376) Masa sayısı: 35 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 8
3377) Masa sayısı: 35 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 7
