Simülasyon süresi: 200 sn
Müşteri gelme aralığı: 5 sn
Tek seferde gelen toplam müşteri sayısı: 9
Tek seferde gelen önemli müşteri sayısı: 9

Yapılan toplam hesaplama sayısı: 4312
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 17
3594) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 238
3595) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 296
3596) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 299
3597) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 298
3598) Masa sayısı: 37 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 297
3599) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 47
3600) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 142
3601) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 237
3602) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 295
3603) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 298
3604) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 297
3605) Masa sayısı: 37 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 296
3606) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 46
3607) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 141
3608) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 236
3609) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 294
3610) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 297
3611) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 296
3612) Masa sayısı: 37 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 295
3613) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 45
3614) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 140
3615) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 235
3616) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 293
3617) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 296
3618) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 295
3619) Masa sayısı: 37 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 294
3620) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 44
3621) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 139
3622) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 234
3623) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 292
3624) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 295
3625) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 294
3626) Masa sayısı: 37 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 293
3627) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 64 | Kazanç: 24
3628) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 64 | Kazanç: 23
3629) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 64 | Kazanç: 22
3630) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 64 | Kazanç: 21
3631) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 64 | Kazanç: 20
3632) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 64 | Kazanç: 19
3633) Masa sayısı: 38 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 64 | Kazanç: 18
3634) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 55
3635) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 128 | Kazanç: 86
3636) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 128 | Kazanç: 85
3637) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 128 | Kazanç: 84
3638) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 128 | Kazanç: 83
3639) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 128 | Kazanç: 82
3640) Masa sayısı: 38 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 128 | Kazanç: 81
3641) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 54
3642) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 191 | Kazanç: 148
3643) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 192 | Kazanç: 148
3644) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 192 | Kazanç: 147
3645) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 192 | Kazanç: 146
3646) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 192 | Kazanç: 145
3647) Masa sayısı: 38 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 192 | Kazanç: 144
3648) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 53
3649) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 148
3650) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 256 | Kazanç: 211
3651) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 256 | Kazanç: 210
3652) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 256 | Kazanç: 209
3653) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 256 | Kazanç: 208
3654) Masa sayısı: 38 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 256 | Kazanç: 207
3655) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 52
3656) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 147
3657) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 287 | Kazanç: 241
3658) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 319 | Kazanç: 272
3659) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 319 | Kazanç: 271
3660) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 319 | Kazanç: 270
3661) Masa sayısı: 38 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 319 | Kazanç: 269
3662) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 51
3663) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 146
3664) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 241
3665) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 345 | Kazanç: 297
3666) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 345 | Kazanç: 296
3667) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 345 | Kazanç: 295
3668) Masa sayısı: 38 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 345 | Kazanç: 294
3669) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 50
3670) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 145
3671) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 240
3672) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 298
3673) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 347 | Kazanç: 297
3674) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 347 | Kazanç: 296
3675) Masa sayısı: 38 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 347 | Kazanç: 295
3676) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 49
3677) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 144
3678) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 239
3679) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 297
3680) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 349 | Kazanç: 298
3681) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 349 | Kazanç: 297
3682) Masa sayısı: 38 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 349 | Kazanç: 296
3683) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 48
3684) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 143
3685) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 238
3686) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 296
3687) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 299
3688) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 298
3689) Masa sayısı: 38 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 297
3690) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 47
3691) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 142
3692) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 237
3693) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 295
3694) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 298
3695) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 297
3696) Masa sayısı: 38 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 296
3697) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 46
3698) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 141
3699) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 236
3700) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 294
3701) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 297
3702) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 296
3703) Masa sayısı: 38 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 295
3704) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 45
3705) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 140
3706) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 235
3707) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 293
3708) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 296
3709) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 295
3710) Masa sayısı: 38 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 294
3711) Masa sayısı: 38 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 44
3712) Masa sayısı: 38 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 139
3713) Masa sayısı: 38 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 234
3714) Masa sayısı: 38 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 292
3715) Masa sayısı: 38 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 295
3716) Masa sayısı: 38 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 294
3717) Masa sayısı: 38 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 293
3718) Masa sayısı: 38 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 43
3719) Masa sayısı: 38 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 138
3720) Masa sayısı: 38 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 233
3721) Masa sayısı: 38 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 291
3722) Masa sayısı: 38 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 294
3723) Masa sayısı: 38 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 293
3724) Masa sayısı: 38 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 292
3725) Masa sayısı: 39 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 64 | Kazanç: 23
3726) Masa sayısı: 39 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 64 | Kazanç: 22
3727) Masa sayısı: 39 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 64 | Kazanç: 21
3728) Masa sayısı: 39 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 64 | Kazanç: 20
3729) Masa sayısı: 39 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 64 | Kazanç: 19
3730) Masa sayısı: 39 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 64 | Kazanç: 18
3731) Masa sayısı: 39 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 64 | Kazanç: 17
3732) Masa sayısı: 39 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 54
3733) Masa sayısı: 39 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 128 | Kazanç: 85
3734) Masa sayısı: 39 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 128 | Kazanç: 84
3735) Masa sayısı: 39 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 128 | Kazanç: 83
3736) Masa sayısı: 39 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 128 | Kazanç: 82
3737) Masa sayısı: 39 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 128 | Kazanç: 81
3738) Masa sayısı: 39 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 128 | Kazanç: 80
3739) Masa sayısı: 39 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 53
3740) Masa sayısı: 39 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 191 | Kazanç: 147
3741) Masa sayısı: 39 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 192 | Kazanç: 147
3742) Masa sayısı: 39 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 192 | Kazanç: 146
3743) Masa sayısı: 39 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 192 | Kazanç: 145
3744) Masa sayısı: 39 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 192 | Kazanç: 144
3745) Masa sayısı: 39 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 192 | Kazanç: 143
3746) Masa sayısı: 39 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 52
3747) Masa sayısı: 39 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 147
3748) Masa sayısı: 39 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 256 | Kazanç: 210
3749) Masa sayısı: 39 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 256 | Kazanç: 209
3750) Masa sayısı: 39 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 256 | Kazanç: 208
3751) Masa sayısı: 39 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 256 | Kazanç: 207
3752) Masa sayısı: 39 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 256 | Kazanç: 206
3753) Masa sayısı: 39 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 51
3754) Masa sayısı: 39 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 146
3755) Masa sayısı: 39 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 287 | Kazanç: 240
3756) Masa sayısı: 39 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 319 | Kazanç: 271
3757) Masa sayısı: 39 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 319 | Kazanç: 270
3758) Masa sayısı: 39 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 319 | Kazanç: 269
3759) Masa sayısı: 39 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 319 | Kazanç: 268
3760) Masa sayısı: 39 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 50
3761) Masa sayısı: 39 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 145
3762) Masa sayısı: 39 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 240
3763) Masa sayısı: 39 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 345 | Kazanç: 296
3764) Masa sayısı: 39 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 345 | Kazanç: 295
3765) Masa sayısı: 39 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 345 | Kazanç: 294
3766) Masa sayısı: 39 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 345 | Kazanç: 293
3767) Masa sayısı: 39 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 49
3768) Masa sayısı: 39 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 144
3769) Masa sayısı: 39 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 239
3770) Masa sayısı: 39 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 297
3771) Masa sayısı: 39 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 347 | Kazanç: 296
3772) Masa sayısı: 39 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 347 | Kazanç: 295
3773) Masa sayısı: 39 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 347 | Kazanç: 294
3774) Masa sayısı: 39 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 48
3775) Masa sayısı: 39 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 143
3776) Masa sayısı: 39 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 238
3777) Masa sayısı: 39 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 296
3778) Masa sayısı: 39 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 349 | Kazanç: 297
3779) Masa sayısı: 39 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 349 | Kazanç: 296
3780) Masa sayısı: 39 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 349 | Kazanç: 295
3781) Masa sayısı: 39 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 47
3782) Masa sayısı: 39 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 142
3783) Masa sayısı: 39 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 237
3784) Masa sayısı: 39 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 295
3785) Masa sayısı: 39 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 298
3786) Masa sayısı: 39 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 297
3787) Masa sayısı: 39 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 296
3788) Masa sayısı: 39 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 46
3789) Masa sayısı: 39 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 141
3790) Masa sayısı: 39 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 236
3791) Masa sayısı: 39 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 294
3792) Masa sayısı: 39 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 297
3793) Masa sayısı: 39 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 296
3794) Masa sayısı: 39 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 295
3795) Masa sayısı: 39 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 45
3796) Masa sayısı: 39 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 140
3797) Masa sayısı: 39 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 235
3798) Masa sayısı: 39 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 293
3799) Masa sayısı: 39 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 296
3800) Masa sayısı: 39 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 295
3801) Masa sayısı: 39 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 294
3802) Masa sayısı: 39 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 44
3803) Masa sayısı: 39 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 139
3804) Masa sayısı: 39 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 234
3805) Masa sayısı: 39 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 292
3806) Masa sayısı: 39 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 295
3807) Masa sayısı: 39 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 294
3808) Masa sayısı: 39 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 293
3809) Masa sayısı: 39 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 43
